procurement_id,issuing_agency,agency_type,agency_location,country,contract_title,contract_category,naics_code,estimated_contract_value,incumbent_vendor,contract_duration,bid_open_date,bid_close_date,renewal_date,last_award_date,submission_requirements,procurement_portal,contact_email,contact_phone,vendor_dependencies,operational_weakness,automation_opportunity,recurring_revenue_potential,prime_pathwy_priority,data_date,source
PROC-02452,City of Calgary — Purchasing,Municipal,"Calgary, AB",CA,Electrical Maintenance & Repair Services — City of Calgary,Electrical Services,561612,"$500,000–$1,000,000",Manpower Group,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-09-01,2026-09-16,2026-10-18,2026-05-14,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.calgary.ca/business-economy/purchasing.html,purchasing@calgary.ca,+1 (403) 268-5311,Primary: Manpower Group; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$2,500/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02455,Crown Commercial Service (CCS),Central Government,"Liverpool, ENG",UK,Electrical Maintenance & Repair Services — Crown Commercial Service (CCS),Electrical Services,493110,"$500,000–$1,000,000",Xerox Corporation,1 Year + 4 Options,2026-09-09,2026-08-14,2026-12-30,2026-05-01,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.crowncommercial.gov.uk,info@crowncommercial.gov.uk,+44 345 410 2222,Primary: Xerox Corporation; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$2,500/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02456,Transport for London (TfL) — Procurement,Transit,"London, ENG",UK,Construction & Facility Renovation Services — Transport for London (TfL),Construction & Renovation,562111,"$2,500,000–$5,000,000",Republic Services Inc.,5 Years + 2 Options,2026-06-15,2026-10-17,2027-06-27,2025-08-08,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://tfl.gov.uk/info-for/suppliers/,procurement@tfl.gov.uk,+44 343 222 1234,Primary: Republic Services Inc.; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Spreadsheet-based vendor management — CRM integration opportunity,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02458,Transport for London (TfL) — Procurement,Transit,"London, ENG",UK,AI & Process Automation Implementation Services — Transport for London (TfL),AI & Automation Implementation,561730,"$5,000,000–$10,000,000",Aramark Corporation,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-06-29,2026-11-13,2027-11-07,2025-10-08,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://tfl.gov.uk/info-for/suppliers/,procurement@tfl.gov.uk,+44 343 222 1234,Primary: Aramark Corporation; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Manual contract renewal tracking — automated renewal system opportunity,"$7,500/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02459,AusTender — Australian Government Procurement,Federal,"Canberra, ACT",AU,Debris Removal & Waste Hauling Services — AusTender,Debris Removal & Waste Management,541512,"$10,000,000–$25,000,000",Jacobs Engineering Group,1 Year,2026-09-01,2026-08-06,2026-11-27,2026-02-06,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.tenders.gov.au,austender@finance.gov.au,+61 2 6215 2222,Primary: Jacobs Engineering Group; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Spreadsheet-based vendor management — CRM integration opportunity,"$15,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02460,City of Vancouver — Procurement Services,Municipal,"Vancouver, BC",CA,HVAC Maintenance & Mechanical Services — City of Vancouver,HVAC & Mechanical Services,484110,"$75,000–$150,000",Securitas Security Services USA,5 Years + 2 Options,2026-07-27,2026-08-21,2028-04-07,2024-06-26,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://vancouver.ca/doing-business/procurement.aspx,procurement@vancouver.ca,+1 (604) 873-7000,Primary: Securitas Security Services USA; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Email-based bid notifications — automated alert system opportunity,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02462,Victorian Government — Tenders VIC,State,"Melbourne, VIC",AU,HVAC Maintenance & Mechanical Services — Victorian Government,HVAC & Mechanical Services,493110,"$500,000–$1,000,000",Unknown/No Incumbent,5 Years + 2 Options,2026-08-31,2026-07-23,2026-10-18,2025-08-12,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.tenders.vic.gov.au,procurement@dtf.vic.gov.au,+61 3 9651 5111,Primary: Unknown/No Incumbent; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$2,500/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02463,London Borough of Southwark — Procurement,Municipal,"London, ENG",UK,Grounds Maintenance & Landscaping Services — London Borough of Southwark,Landscaping & Grounds Maintenance,541512,"$300,000–$500,000",Xerox Corporation,1 Year,2026-09-08,2026-10-29,2027-07-11,2024-09-05,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.southwark.gov.uk/business/procurement,procurement@southwark.gov.uk,+44 207 525 5000,Primary: Xerox Corporation; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$7,500/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02469,Province of British Columbia — BC Bid,Provincial,"Victoria, BC",CA,Uniformed Security Guard Services — Province of British Columbia,Security Guard Services,238320,"$25,000,000+",Jani-King International,1 Year,2026-07-10,2026-10-15,2028-01-25,2025-05-21,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://www.bcbid.gov.bc.ca,bcbid@gov.bc.ca,+1 (250) 387-7000,Primary: Jani-King International; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Email-based bid notifications — automated alert system opportunity,"$50,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02472,Ministry of Defence (MOD) — Defence Equipment & Support,Federal/Defence,"Bristol, ENG",UK,Custodial Services Contract — Ministry of Defence (MOD),Janitorial & Custodial Services,238320,"$5,000,000–$10,000,000",Jacobs Engineering Group,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-09-08,2026-09-03,2028-01-31,2025-05-13,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.gov.uk/government/organisations/defence-equipment-and-support,des-procurement@mod.gov.uk,+44 306 770 0000,Primary: Jacobs Engineering Group; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Email-based bid notifications — automated alert system opportunity,"$5,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02474,Toronto Transit Commission (TTC) — Procurement,Transit,"Toronto, ON",CA,Uniformed Security Guard Services — Toronto Transit Commission (TTC),Security Guard Services,238320,"$1,000,000–$2,500,000",Booz Allen Hamilton,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-07-13,2026-09-23,2027-07-23,2026-02-04,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.ttc.ca/doing-business-with-ttc,procurement@ttc.ca,+1 (416) 393-4000,Primary: Booz Allen Hamilton; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$5,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02478,Queensland Government — QTenders,State,"Brisbane, QLD",AU,HVAC Maintenance & Mechanical Services — Queensland Government,HVAC & Mechanical Services,484110,"$10,000,000–$25,000,000",ManTech International,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-09-12,2026-07-22,2026-09-26,2024-10-05,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://qtenders.epw.qld.gov.au,procurement@epw.qld.gov.au,+61 7 3224 2111,Primary: ManTech International; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Paper timesheets — digital workforce management opportunity,"$50,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02479,Province of Ontario — Ontario Shared Services,Provincial,"Toronto, ON",CA,Construction & Facility Renovation Services — Province of Ontario,Construction & Renovation,541512,"$150,000–$300,000",Kforce Inc.,1 Year,2026-07-23,2026-09-26,2028-02-17,2025-09-27,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.ontario.ca/page/doing-business-government,oss.procurement@ontario.ca,+1 (416) 326-1234,Primary: Kforce Inc.; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$50,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02484,Transport for London (TfL) — Procurement,Transit,"London, ENG",UK,Electrical Maintenance & Repair Services — Transport for London (TfL),Electrical Services,493110,"$1,000,000–$2,500,000",Allied Universal Security Services,5 Years + 2 Options,2026-08-19,2026-10-05,2027-09-03,2026-04-23,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://tfl.gov.uk/info-for/suppliers/,procurement@tfl.gov.uk,+44 343 222 1234,Primary: Allied Universal Security Services; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Manual invoice processing — AI automation saves 40+ hours/month,"$2,500/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02485,Crown Commercial Service (CCS),Central Government,"Liverpool, ENG",UK,Grounds Maintenance & Landscaping Services — Crown Commercial Service (CCS),Landscaping & Grounds Maintenance,238320,"$10,000,000–$25,000,000",Booz Allen Hamilton,5 Years + 2 Options,2026-08-06,2026-09-10,2027-06-12,2026-01-28,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.crowncommercial.gov.uk,info@crowncommercial.gov.uk,+44 345 410 2222,Primary: Booz Allen Hamilton; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Manual scheduling of recurring services — automation ROI 300%+,"$25,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02486,NSW Government — eTendering,State,"Sydney, NSW",AU,Healthcare Facility Support Services — NSW Government,Healthcare Support Services,238320,"$150,000–$300,000",Manpower Group,2 Years,2026-07-15,2026-09-22,2028-05-09,2024-06-12,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://tenders.nsw.gov.au,procurement@treasury.nsw.gov.au,+61 2 9228 4000,Primary: Manpower Group; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$7,500/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02490,NSW Government — eTendering,State,"Sydney, NSW",AU,Construction & Facility Renovation Services — NSW Government,Construction & Renovation,493110,"$500,000–$1,000,000",Jan-Pro Franchising International,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-07-06,2026-09-02,2026-11-29,2024-12-02,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://tenders.nsw.gov.au,procurement@treasury.nsw.gov.au,+61 2 9228 4000,Primary: Jan-Pro Franchising International; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Spreadsheet-based vendor management — CRM integration opportunity,"$5,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02493,Ministry of Defence (MOD) — Defence Equipment & Support,Federal/Defence,"Bristol, ENG",UK,Uniformed Security Guard Services — Ministry of Defence (MOD),Security Guard Services,493110,"$5,000,000–$10,000,000",Cintas Corporation,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-07-30,2026-11-03,2027-06-13,2026-02-18,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.gov.uk/government/organisations/defence-equipment-and-support,des-procurement@mod.gov.uk,+44 306 770 0000,Primary: Cintas Corporation; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$15,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02494,Toronto Transit Commission (TTC) — Procurement,Transit,"Toronto, ON",CA,Public Works & Infrastructure Maintenance — Toronto Transit Commission (TTC),Public Works & Infrastructure,484110,"$10,000,000–$25,000,000",Clean Harbors Inc.,3 Years,2026-07-01,2026-11-06,2027-03-13,2025-09-07,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.ttc.ca/doing-business-with-ttc,procurement@ttc.ca,+1 (416) 393-4000,Primary: Clean Harbors Inc.; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02496,City of Melbourne — Procurement,Municipal,"Melbourne, VIC",AU,Uniformed Security Guard Services — City of Melbourne,Security Guard Services,484110,"$150,000–$300,000",Manpower Group,5 Years,2026-08-24,2026-10-31,2027-09-27,2026-05-16,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.melbourne.vic.gov.au/business/tenders-and-contracts,procurement@melbourne.vic.gov.au,+61 3 9658 9658,Primary: Manpower Group; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02501,Province of British Columbia — BC Bid,Provincial,"Victoria, BC",CA,HVAC Maintenance & Mechanical Services — Province of British Columbia,HVAC & Mechanical Services,561730,"$300,000–$500,000",Jani-King International,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-07-01,2026-08-06,2026-12-07,2026-01-13,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.bcbid.gov.bc.ca,bcbid@gov.bc.ca,+1 (250) 387-7000,Primary: Jani-King International; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Paper timesheets — digital workforce management opportunity,"$50,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02502,City of Vancouver — Procurement Services,Municipal,"Vancouver, BC",CA,AI & Process Automation Implementation Services — City of Vancouver,AI & Automation Implementation,561730,"$300,000–$500,000",SAIC (Science Applications International Corp.),Indefinite Delivery/Indefinite Quantity (IDIQ),2026-09-09,2026-11-23,2027-10-03,2025-05-13,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://vancouver.ca/doing-business/procurement.aspx,procurement@vancouver.ca,+1 (604) 873-7000,Primary: SAIC (Science Applications International Corp.); Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Paper timesheets — digital workforce management opportunity,"$5,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02504,Crown Commercial Service (CCS),Central Government,"Liverpool, ENG",UK,Facilities Maintenance & Repair Services — Crown Commercial Service (CCS),Facilities Maintenance & Repair,493110,"$1,000,000–$2,500,000",Fluor Corporation,2 Years,2026-08-20,2026-09-23,2028-02-10,2026-04-01,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.crowncommercial.gov.uk,info@crowncommercial.gov.uk,+44 345 410 2222,Primary: Fluor Corporation; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$7,500/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02508,City of Melbourne — Procurement,Municipal,"Melbourne, VIC",AU,Facilities Maintenance & Repair Services — City of Melbourne,Facilities Maintenance & Repair,484110,"$10,000,000–$25,000,000",Coverall Holding Company,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-08-02,2026-09-09,2027-10-12,2024-11-03,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.melbourne.vic.gov.au/business/tenders-and-contracts,procurement@melbourne.vic.gov.au,+61 3 9658 9658,Primary: Coverall Holding Company; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Email-based bid notifications — automated alert system opportunity,"$15,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02512,London Borough of Southwark — Procurement,Municipal,"London, ENG",UK,Food Services & Catering Contract — London Borough of Southwark,Food Services & Catering,238320,"$300,000–$500,000",Parsons Corporation,5 Years,2026-08-21,2026-10-08,2027-12-31,2024-08-26,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.southwark.gov.uk/business/procurement,procurement@southwark.gov.uk,+44 207 525 5000,Primary: Parsons Corporation; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$10,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02516,City of Sydney — Procurement,Municipal,"Sydney, NSW",AU,Healthcare Facility Support Services — City of Sydney,Healthcare Support Services,561612,"$150,000–$300,000",Manpower Group,3 Years + 2 Options,2026-08-07,2026-09-16,2027-07-30,2025-09-27,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.cityofsydney.nsw.gov.au/council/doing-business-with-us,procurement@cityofsydney.nsw.gov.au,+61 2 9265 9333,Primary: Manpower Group; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$5,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02517,Province of Ontario — Ontario Shared Services,Provincial,"Toronto, ON",CA,Environmental Compliance & Remediation Services — Province of Ontario,Environmental Compliance Services,493110,"$150,000–$300,000",Jacobs Engineering Group,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-08-27,2026-08-30,2028-04-28,2025-10-14,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.ontario.ca/page/doing-business-government,oss.procurement@ontario.ca,+1 (416) 326-1234,Primary: Jacobs Engineering Group; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02519,City of Toronto — Purchasing and Materials Management,Municipal,"Toronto, ON",CA,Construction & Facility Renovation Services — City of Toronto,Construction & Renovation,561730,"$10,000,000–$25,000,000",Unknown/No Incumbent,2 Years,2026-06-26,2026-09-01,2028-05-09,2026-04-29,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.toronto.ca/business-economy/doing-business-with-the-city/purchasing-and-materials-management/,purchasing@toronto.ca,+1 (416) 392-7312,Primary: Unknown/No Incumbent; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Paper timesheets — digital workforce management opportunity,"$10,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02521,City of Toronto — Purchasing and Materials Management,Municipal,"Toronto, ON",CA,Pest Control & Sanitation Services — City of Toronto,Pest Control & Sanitation,238320,"$150,000–$300,000",Adecco Group,3 Years,2026-08-12,2026-08-11,2028-04-25,2025-06-28,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.toronto.ca/business-economy/doing-business-with-the-city/purchasing-and-materials-management/,purchasing@toronto.ca,+1 (416) 392-7312,Primary: Adecco Group; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Spreadsheet-based vendor management — CRM integration opportunity,"$2,500/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02525,Birmingham City Council — Procurement,Municipal,"Birmingham, ENG",UK,Uniformed Security Guard Services — Birmingham City Council,Security Guard Services,561710,"$1,000,000–$2,500,000",Unknown/No Incumbent,3 Years + 2 Options,2026-06-18,2026-10-11,2028-02-14,2025-06-23,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.birmingham.gov.uk/procurement,procurement@birmingham.gov.uk,+44 121 303 9944,Primary: Unknown/No Incumbent; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$7,500/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02526,Crown Commercial Service (CCS),Central Government,"Liverpool, ENG",UK,Pest Control & Sanitation Services — Crown Commercial Service (CCS),Pest Control & Sanitation,561730,"$500,000–$1,000,000",Kforce Inc.,5 Years + 2 Options,2026-06-27,2026-07-16,2027-06-06,2024-07-31,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.crowncommercial.gov.uk,info@crowncommercial.gov.uk,+44 345 410 2222,Primary: Kforce Inc.; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$10,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02534,Ministry of Defence (MOD) — Defence Equipment & Support,Federal/Defence,"Bristol, ENG",UK,Professional Consulting Services — Ministry of Defence (MOD),Consulting & Professional Services,493110,"$75,000–$150,000",Robert Half International,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-09-25,2026-09-17,2026-12-02,2025-07-15,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.gov.uk/government/organisations/defence-equipment-and-support,des-procurement@mod.gov.uk,+44 306 770 0000,Primary: Robert Half International; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Manual contract renewal tracking — automated renewal system opportunity,"$10,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02542,Province of Ontario — Ontario Shared Services,Provincial,"Toronto, ON",CA,Uniformed Security Guard Services — Province of Ontario,Security Guard Services,562111,"$150,000–$300,000",Unknown/No Incumbent,5 Years,2026-09-12,2026-07-19,2026-12-02,2024-08-10,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.ontario.ca/page/doing-business-government,oss.procurement@ontario.ca,+1 (416) 326-1234,Primary: Unknown/No Incumbent; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual scheduling of recurring services — automation ROI 300%+,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02543,Highways England (National Highways),Infrastructure,"Birmingham, ENG",UK,Temporary Staffing & Workforce Solutions — Highways England (National Highways),Staffing & Temporary Labor,541512,"$1,000,000–$2,500,000",Booz Allen Hamilton,2 Years,2026-07-22,2026-08-05,2027-09-21,2026-03-26,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://nationalhighways.co.uk/industry-information/procurement/,procurement@nationalhighways.co.uk,+44 300 123 5000,Primary: Booz Allen Hamilton; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Manual scheduling of recurring services — automation ROI 300%+,"$50,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02546,Province of British Columbia — BC Bid,Provincial,"Victoria, BC",CA,Records Management & Document Digitization Services — Province of British Columbia,Records Management & Digitization,541513,"$5,000,000–$10,000,000",Unknown/No Incumbent,3 Years + 2 Options,2026-07-13,2026-08-10,2027-03-30,2026-04-27,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.bcbid.gov.bc.ca,bcbid@gov.bc.ca,+1 (250) 387-7000,Primary: Unknown/No Incumbent; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Manual contract renewal tracking — automated renewal system opportunity,"$7,500/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02548,NHS Supply Chain,Healthcare,"Alfreton, ENG",UK,Environmental Compliance & Remediation Services — NHS Supply Chain,Environmental Compliance Services,562111,"$500,000–$1,000,000",ABM Industries Inc.,3 Years + 2 Options,2026-07-30,2026-08-04,2027-07-14,2026-03-05,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.nhssupplychain.nhs.uk,enquiries@nhssupplychain.nhs.uk,+44 345 600 8600,Primary: ABM Industries Inc.; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Paper timesheets — digital workforce management opportunity,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02550,Greater Vancouver Transit Authority (TransLink),Transit,"Burnaby, BC",CA,Custodial Services Contract — Greater Vancouver Transit Authority (TransLink),Janitorial & Custodial Services,484110,"$500,000–$1,000,000",Kforce Inc.,3 Years + 2 Options,2026-06-28,2026-07-20,2027-02-05,2025-04-01,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.translink.ca/about-translink/doing-business-with-translink,procurement@translink.ca,+1 (778) 375-7500,Primary: Kforce Inc.; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$15,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02551,Province of Ontario — Ontario Shared Services,Provincial,"Toronto, ON",CA,Debris Removal & Waste Hauling Services — Province of Ontario,Debris Removal & Waste Management,484110,"$25,000,000+",Stericycle Inc.,5 Years + 2 Options,2026-09-11,2026-07-13,2028-04-29,2024-12-15,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.ontario.ca/page/doing-business-government,oss.procurement@ontario.ca,+1 (416) 326-1234,Primary: Stericycle Inc.; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Email-based bid notifications — automated alert system opportunity,"$10,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02558,Province of British Columbia — BC Bid,Provincial,"Victoria, BC",CA,Uniformed Security Guard Services — Province of British Columbia,Security Guard Services,561710,"$25,000,000+",Regional Service Provider,1 Year,2026-07-10,2026-08-31,2026-11-30,2026-05-19,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.bcbid.gov.bc.ca,bcbid@gov.bc.ca,+1 (250) 387-7000,Primary: Regional Service Provider; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Email-based bid notifications — automated alert system opportunity,"$2,500/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
