procurement_id,issuing_agency,agency_type,agency_location,country,contract_title,contract_category,naics_code,estimated_contract_value,incumbent_vendor,contract_duration,bid_open_date,bid_close_date,renewal_date,last_award_date,submission_requirements,procurement_portal,contact_email,contact_phone,vendor_dependencies,operational_weakness,automation_opportunity,recurring_revenue_potential,prime_pathwy_priority,data_date,source
PROC-02785,Ministry of Defence (MOD) — Defence Equipment & Support,Federal/Defence,"Bristol, ENG",UK,Public Works & Infrastructure Maintenance — Ministry of Defence (MOD),Public Works & Infrastructure,493110,"$25,000,000+",Iron Mountain Inc.,3 Years,2026-08-04,2026-07-23,2027-03-07,2026-04-22,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.gov.uk/government/organisations/defence-equipment-and-support,des-procurement@mod.gov.uk,+44 306 770 0000,Primary: Iron Mountain Inc.; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Manual scheduling of recurring services — automation ROI 300%+,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02787,Department of Defense (DoD) — DIBBS,Federal,"Washington, DC",US,Records Management & Document Digitization Services — Department of Defense (DoD),Records Management & Digitization,561612,"$5,000,000–$10,000,000",Booz Allen Hamilton,3 Years + 2 Options,2026-07-15,2026-09-25,2026-12-01,2024-09-16,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://dibbs.bsm.dla.mil,dodprocurement@dla.mil,(703) 767-6666,Primary: Booz Allen Hamilton; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Email-based bid notifications — automated alert system opportunity,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02793,AusTender — Australian Government Procurement,Federal,"Canberra, ACT",AU,Environmental Compliance & Remediation Services — AusTender,Environmental Compliance Services,561612,"$25,000,000+",Regional Service Provider,1 Year + 4 Options,2026-08-07,2026-07-15,2027-01-13,2024-10-18,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.tenders.gov.au,austender@finance.gov.au,+61 2 6215 2222,Primary: Regional Service Provider; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Manual scheduling of recurring services — automation ROI 300%+,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02799,City of Vallejo — Purchasing Division,Municipal,"Vallejo, CA",US,Transportation & Logistics Services — City of Vallejo,Transportation & Logistics,561612,"$25,000,000+",Robert Half International,5 Years,2026-07-13,2026-08-16,2026-11-17,2025-10-13,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://vendors.planetbids.com/portal/42510/bo/bo-search,finance@cityofvallejo.net,(707) 648-4592,Primary: Robert Half International; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02800,City of Chicago — Department of Procurement Services,Municipal,"Chicago, IL",US,Construction & Facility Renovation Services — City of Chicago,Construction & Renovation,484110,"$1,000,000–$2,500,000",Unknown/No Incumbent,1 Year,2026-07-17,2026-10-03,2028-03-11,2025-04-02,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://chicago.gov/city/en/depts/dps.html,dps@cityofchicago.org,(312) 744-4900,Primary: Unknown/No Incumbent; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02801,Province of British Columbia — BC Bid,Provincial,"Victoria, BC",CA,Construction & Facility Renovation Services — Province of British Columbia,Construction & Renovation,541513,"$10,000,000–$25,000,000",Pitney Bowes Inc.,5 Years,2026-09-25,2026-09-28,2027-11-07,2024-06-13,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.bcbid.gov.bc.ca,bcbid@gov.bc.ca,+1 (250) 387-7000,Primary: Pitney Bowes Inc.; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Paper timesheets — digital workforce management opportunity,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02804,Social Security Administration (SSA),Federal,"Baltimore, MD",US,AI & Process Automation Implementation Services — Social Security Administration (SSA),AI & Automation Implementation,541513,"$500,000–$1,000,000",AECOM Technology Corp.,1 Year + 4 Options,2026-08-13,2026-09-27,2027-11-27,2026-05-21,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.ssa.gov/oag/,ssaprocure@ssa.gov,(410) 965-0000,Primary: AECOM Technology Corp.; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02810,Ministry of Defence (MOD) — Defence Equipment & Support,Federal/Defence,"Bristol, ENG",UK,Grounds Maintenance & Landscaping Services — Ministry of Defence (MOD),Landscaping & Grounds Maintenance,541513,"$500,000–$1,000,000",SAIC (Science Applications International Corp.),Indefinite Delivery/Indefinite Quantity (IDIQ),2026-08-04,2026-07-25,2026-11-09,2025-01-18,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.gov.uk/government/organisations/defence-equipment-and-support,des-procurement@mod.gov.uk,+44 306 770 0000,Primary: SAIC (Science Applications International Corp.); Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02811,California Department of Education (CDE),State,"Sacramento, CA",US,Custodial Services Contract — California Department of Education (CDE),Janitorial & Custodial Services,561730,"$10,000,000–$25,000,000",Booz Allen Hamilton,3 Years + 2 Options,2026-09-07,2026-09-02,2027-08-10,2026-03-05,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.cde.ca.gov/re/di/oi/,cde.procurement@cde.ca.gov,(916) 319-0800,Primary: Booz Allen Hamilton; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Paper timesheets — digital workforce management opportunity,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02813,City of Melbourne — Procurement,Municipal,"Melbourne, VIC",AU,Public Works & Infrastructure Maintenance — City of Melbourne,Public Works & Infrastructure,561612,"$150,000–$300,000",Sodexo USA,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-06-28,2026-10-12,2027-12-26,2025-01-28,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.melbourne.vic.gov.au/business/tenders-and-contracts,procurement@melbourne.vic.gov.au,+61 3 9658 9658,Primary: Sodexo USA; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02814,Department of Transportation (DOT),Federal,"Washington, DC",US,Grounds Maintenance & Landscaping Services — Department of Transportation (DOT),Landscaping & Grounds Maintenance,541512,"$150,000–$300,000",Republic Services Inc.,2 Years,2026-09-26,2026-08-01,2026-09-22,2024-08-07,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.transportation.gov/business,dotprocure@dot.gov,(202) 366-4000,Primary: Republic Services Inc.; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Manual scheduling of recurring services — automation ROI 300%+,"$50,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02819,City of Seattle — Purchasing & Contracting,Municipal,"Seattle, WA",US,Records Management & Document Digitization Services — City of Seattle,Records Management & Digitization,561710,"$10,000,000–$25,000,000",Recall Holdings,3 Years,2026-09-09,2026-07-25,2028-01-20,2024-07-18,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.seattle.gov/finance-and-administrative-services/contracting,purchasing@seattle.gov,(206) 684-0444,Primary: Recall Holdings; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02824,Department of Transportation (DOT),Federal,"Washington, DC",US,Facilities Maintenance & Repair Services — Department of Transportation (DOT),Facilities Maintenance & Repair,541513,"$75,000–$150,000",Sodexo USA,2 Years,2026-06-29,2026-07-17,2027-06-08,2024-09-01,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.transportation.gov/business,dotprocure@dot.gov,(202) 366-4000,Primary: Sodexo USA; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Email-based bid notifications — automated alert system opportunity,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02825,City of Sydney — Procurement,Municipal,"Sydney, NSW",AU,Electrical Maintenance & Repair Services — City of Sydney,Electrical Services,562111,"$75,000–$150,000",Aramark Corporation,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-09-01,2026-10-28,2027-07-25,2025-09-30,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.cityofsydney.nsw.gov.au/council/doing-business-with-us,procurement@cityofsydney.nsw.gov.au,+61 2 9265 9333,Primary: Aramark Corporation; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02828,Social Security Administration (SSA),Federal,"Baltimore, MD",US,Electrical Maintenance & Repair Services — Social Security Administration (SSA),Electrical Services,562111,"$2,500,000–$5,000,000",Parsons Corporation,1 Year + 4 Options,2026-07-26,2026-09-20,2027-05-13,2025-04-15,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.ssa.gov/oag/,ssaprocure@ssa.gov,(410) 965-0000,Primary: Parsons Corporation; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02830,Solano County — Purchasing Services,County,"Fairfield, CA",US,HVAC Maintenance & Mechanical Services — Solano County,HVAC & Mechanical Services,484110,"$5,000,000–$10,000,000",SAIC (Science Applications International Corp.),Indefinite Delivery/Indefinite Quantity (IDIQ),2026-09-14,2026-09-26,2026-10-16,2024-06-28,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.solanocounty.com/depts/csa/purchasing/,purchasing@solanocounty.com,(707) 784-6100,Primary: SAIC (Science Applications International Corp.); Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Email-based bid notifications — automated alert system opportunity,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02831,California Department of Education (CDE),State,"Sacramento, CA",US,Environmental Compliance & Remediation Services — California Department of Education (CDE),Environmental Compliance Services,238320,"$25,000,000+",G4S Secure Solutions,3 Years,2026-09-26,2026-10-19,2028-02-05,2025-01-16,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.cde.ca.gov/re/di/oi/,cde.procurement@cde.ca.gov,(916) 319-0800,Primary: G4S Secure Solutions; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Spreadsheet-based vendor management — CRM integration opportunity,"$50,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02834,Department of Homeland Security (DHS),Federal,"Washington, DC",US,Professional Consulting Services — Department of Homeland Security (DHS),Consulting & Professional Services,541512,"$500,000–$1,000,000",Aramark Corporation,1 Year,2026-06-21,2026-09-26,2028-02-05,2025-10-20,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.dhs.gov/procurement,dhsbidding@dhs.gov,(202) 282-8000,Primary: Aramark Corporation; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Manual contract renewal tracking — automated renewal system opportunity,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02836,City of Fairfield — Purchasing,Municipal,"Fairfield, CA",US,Environmental Compliance & Remediation Services — City of Fairfield,Environmental Compliance Services,562111,"$5,000,000–$10,000,000",AECOM Technology Corp.,1 Year,2026-08-19,2026-09-23,2027-07-16,2025-02-09,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.fairfieldplanroom.com/projects/public,purchasing@fairfield.ca.gov,(707) 428-7495,Primary: AECOM Technology Corp.; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Manual contract renewal tracking — automated renewal system opportunity,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02837,Province of British Columbia — BC Bid,Provincial,"Victoria, BC",CA,Environmental Compliance & Remediation Services — Province of British Columbia,Environmental Compliance Services,561730,"$300,000–$500,000",ManTech International,2 Years,2026-07-27,2026-09-28,2027-10-07,2025-02-27,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.bcbid.gov.bc.ca,bcbid@gov.bc.ca,+1 (250) 387-7000,Primary: ManTech International; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Manual scheduling of recurring services — automation ROI 300%+,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02839,Victorian Government — Tenders VIC,State,"Melbourne, VIC",AU,Construction & Facility Renovation Services — Victorian Government,Construction & Renovation,561612,"$2,500,000–$5,000,000",Cintas Corporation,3 Years,2026-09-20,2026-11-20,2028-05-23,2026-02-09,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.tenders.vic.gov.au,procurement@dtf.vic.gov.au,+61 3 9651 5111,Primary: Cintas Corporation; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Manual contract renewal tracking — automated renewal system opportunity,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02840,Birmingham City Council — Procurement,Municipal,"Birmingham, ENG",UK,Custodial Services Contract — Birmingham City Council,Janitorial & Custodial Services,561612,"$2,500,000–$5,000,000",Republic Services Inc.,5 Years,2026-06-28,2026-08-09,2027-10-14,2024-07-03,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.birmingham.gov.uk/procurement,procurement@birmingham.gov.uk,+44 121 303 9944,Primary: Republic Services Inc.; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Paper timesheets — digital workforce management opportunity,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02843,Department of Energy (DOE),Federal,"Washington, DC",US,Records Management & Document Digitization Services — Department of Energy (DOE),Records Management & Digitization,238320,"$500,000–$1,000,000",Unknown/No Incumbent,5 Years + 2 Options,2026-08-14,2026-10-13,2027-03-17,2025-07-11,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.energy.gov/management/office-procurement-and-assistance-management,doeprocure@hq.doe.gov,(202) 586-0000,Primary: Unknown/No Incumbent; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Manual scheduling of recurring services — automation ROI 300%+,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02844,Department of Veterans Affairs (VA),Federal,"Washington, DC",US,Food Services & Catering Contract — Department of Veterans Affairs (VA),Food Services & Catering,562111,"$500,000–$1,000,000",Jani-King International,3 Years + 2 Options,2026-09-13,2026-07-21,2028-04-23,2025-09-03,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.va.gov/opal/sac/,vabidding@va.gov,(202) 461-7000,Primary: Jani-King International; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Paper timesheets — digital workforce management opportunity,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02853,Port of Los Angeles,Port Authority,"Los Angeles, CA",US,IT Infrastructure & Managed Services Contract — Port of Los Angeles,IT Infrastructure & Managed Services,561612,"$2,500,000–$5,000,000",CACI International,5 Years + 2 Options,2026-09-23,2026-08-11,2026-11-14,2025-08-18,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.portoflosangeles.org/business/procurement,procurement@portla.org,(310) 732-3508,Primary: CACI International; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02864,Highways England (National Highways),Infrastructure,"Birmingham, ENG",UK,Fleet Maintenance & Vehicle Repair Services — Highways England (National Highways),Fleet Maintenance & Vehicle Services,493110,"$2,500,000–$5,000,000",Waste Management Inc.,3 Years + 2 Options,2026-08-15,2026-09-07,2027-10-13,2025-02-22,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://nationalhighways.co.uk/industry-information/procurement/,procurement@nationalhighways.co.uk,+44 300 123 5000,Primary: Waste Management Inc.; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02867,City of Vallejo — Purchasing Division,Municipal,"Vallejo, CA",US,Temporary Staffing & Workforce Solutions — City of Vallejo,Staffing & Temporary Labor,561612,"$5,000,000–$10,000,000",Kforce Inc.,3 Years + 2 Options,2026-07-07,2026-10-10,2028-05-03,2025-05-15,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://vendors.planetbids.com/portal/42510/bo/bo-search,finance@cityofvallejo.net,(707) 648-4592,Primary: Kforce Inc.; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02868,Province of British Columbia — BC Bid,Provincial,"Victoria, BC",CA,Temporary Staffing & Workforce Solutions — Province of British Columbia,Staffing & Temporary Labor,238320,"$150,000–$300,000",ServiceMaster Clean,3 Years,2026-07-04,2026-07-16,2027-05-18,2025-02-19,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://www.bcbid.gov.bc.ca,bcbid@gov.bc.ca,+1 (250) 387-7000,Primary: ServiceMaster Clean; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02869,City of Vancouver — Procurement Services,Municipal,"Vancouver, BC",CA,Custodial Services Contract — City of Vancouver,Janitorial & Custodial Services,493110,"$5,000,000–$10,000,000",Jacobs Engineering Group,1 Year,2026-09-21,2026-11-08,2027-11-22,2025-06-20,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://vancouver.ca/doing-business/procurement.aspx,procurement@vancouver.ca,+1 (604) 873-7000,Primary: Jacobs Engineering Group; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Manual contract renewal tracking — automated renewal system opportunity,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02872,US Army Corps of Engineers,Federal,"Washington, DC",US,Healthcare Facility Support Services — US Army Corps of Engineers,Healthcare Support Services,238320,"$150,000–$300,000",Local Independent Vendor,3 Years,2026-09-15,2026-10-20,2027-05-29,2026-05-25,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.usace.army.mil/Business-With-Us/,usace.procurement@usace.army.mil,(202) 761-0011,Primary: Local Independent Vendor; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02876,Province of British Columbia — BC Bid,Provincial,"Victoria, BC",CA,Healthcare Facility Support Services — Province of British Columbia,Healthcare Support Services,541512,"$75,000–$150,000",Adecco Group,2 Years,2026-07-06,2026-09-10,2028-03-26,2025-04-21,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.bcbid.gov.bc.ca,bcbid@gov.bc.ca,+1 (250) 387-7000,Primary: Adecco Group; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02877,Queensland Government — QTenders,State,"Brisbane, QLD",AU,Records Management & Document Digitization Services — Queensland Government,Records Management & Digitization,493110,"$300,000–$500,000",CACI International,1 Year,2026-09-05,2026-10-11,2027-07-07,2024-09-20,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://qtenders.epw.qld.gov.au,procurement@epw.qld.gov.au,+61 7 3224 2111,Primary: CACI International; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Paper timesheets — digital workforce management opportunity,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02882,Los Angeles Unified School District (LAUSD),School District,"Los Angeles, CA",US,Professional Consulting Services — Los Angeles Unified School District (LAUSD),Consulting & Professional Services,493110,"$1,000,000–$2,500,000",Jan-Pro Franchising International,2 Years,2026-06-29,2026-08-07,2027-05-04,2026-02-24,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://achieve.lausd.net/Page/1068,procurement@lausd.net,(213) 241-1000,Primary: Jan-Pro Franchising International; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Manual scheduling of recurring services — automation ROI 300%+,"$50,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02887,Port of Los Angeles,Port Authority,"Los Angeles, CA",US,IT Infrastructure & Managed Services Contract — Port of Los Angeles,IT Infrastructure & Managed Services,541512,"$1,000,000–$2,500,000",Robert Half International,1 Year + 4 Options,2026-07-31,2026-11-22,2027-07-31,2026-03-08,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.portoflosangeles.org/business/procurement,procurement@portla.org,(310) 732-3508,Primary: Robert Half International; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Email-based bid notifications — automated alert system opportunity,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02888,City of Phoenix — Procurement Division,Municipal,"Phoenix, AZ",US,IT Infrastructure & Managed Services Contract — City of Phoenix,IT Infrastructure & Managed Services,541513,"$300,000–$500,000",Sodexo USA,3 Years,2026-09-21,2026-08-06,2028-05-05,2024-07-02,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.phoenix.gov/finance/vendorsupplier,procurement@phoenix.gov,(602) 262-7181,Primary: Sodexo USA; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$50,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02891,Sacramento County — Purchasing Division,County,"Sacramento, CA",US,Food Services & Catering Contract — Sacramento County,Food Services & Catering,561612,"$75,000–$150,000",Jan-Pro Franchising International,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-08-04,2026-11-17,2027-01-14,2026-03-07,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.saccounty.gov/departments/purchasing,purchasing@saccounty.gov,(916) 875-6060,Primary: Jan-Pro Franchising International; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02897,California Department of General Services (DGS),State,"Sacramento, CA",US,Healthcare Facility Support Services — California Department of General Services (DGS),Healthcare Support Services,561612,"$5,000,000–$10,000,000",Kforce Inc.,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-09-05,2026-10-13,2027-05-31,2025-12-29,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.dgs.ca.gov/PD,dgs.procurement@dgs.ca.gov,(916) 376-5000,Primary: Kforce Inc.; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02898,Ministry of Defence (MOD) — Defence Equipment & Support,Federal/Defence,"Bristol, ENG",UK,Transportation & Logistics Services — Ministry of Defence (MOD),Transportation & Logistics,561730,"$150,000–$300,000",Booz Allen Hamilton,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-09-22,2026-11-15,2027-09-07,2025-12-13,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.gov.uk/government/organisations/defence-equipment-and-support,des-procurement@mod.gov.uk,+44 306 770 0000,Primary: Booz Allen Hamilton; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual contract renewal tracking — automated renewal system opportunity,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02900,Social Security Administration (SSA),Federal,"Baltimore, MD",US,AI & Process Automation Implementation Services — Social Security Administration (SSA),AI & Automation Implementation,484110,"$75,000–$150,000",Jan-Pro Franchising International,1 Year,2026-07-26,2026-07-13,2028-03-01,2025-10-26,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.ssa.gov/oag/,ssaprocure@ssa.gov,(410) 965-0000,Primary: Jan-Pro Franchising International; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual invoice processing — AI automation saves 40+ hours/month,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-02908,US Postal Service (USPS) — Procurement,Federal,"Washington, DC",US,Transportation & Logistics Services — US Postal Service (USPS),Transportation & Logistics,541513,"$1,000,000–$2,500,000",Kforce Inc.,5 Years,2026-07-05,2026-10-28,2028-05-18,2024-12-28,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://about.usps.com/doing-business/,uspsprocure@usps.gov,(202) 268-2000,Primary: Kforce Inc.; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
